2,1,0.23203074636321092,2.7138455019652397,2024-10-01 22:05:06
5,3,0.23684322131863905,2.6899627112093185,2024-10-01 22:05:12
5,4,0.268760036085384,2.640696614647873,2024-10-01 22:05:17
6,6,0.24280786661891224,2.627742701677004,2024-10-01 22:05:22
0,0,0.259334168188817,2.704070699873011,2024-10-01 22:10:38
0,0,0.2899717800703875,2.6715110469186794,2024-10-01 22:10:38
0,0,0.2904293039014932,2.6449705241331265,2024-10-01 22:10:38
0,0,0.29610893977122194,2.646244098980007,2024-10-01 22:10:38
0,0,0.2930086976173146,2.632720723558263,2024-10-01 22:10:38
0,0,0.2924188882367449,2.641097350569949,2024-10-01 22:10:38
0,0,0.2966134445953911,2.6458125847194993,2024-10-01 22:10:38
0,0,0.2912117799910576,2.6605518670881523,2024-10-01 22:10:38
0,0,0.29863845625477137,2.6533108014605356,2024-10-01 22:10:38
0,0,0.2932385982804382,2.6791013420070513,2024-10-01 22:10:38
0,0,0.2927490240826509,2.687565509221325,2024-10-01 22:10:38
0,0,0.2936413967545781,2.6894212900062846,2024-10-01 22:10:38
0,0,0.29135808837766475,2.6760592228909608,2024-10-01 22:10:38
0,0,0.2902114692269708,2.6969069672048587,2024-10-01 22:10:38
0,0,0.2837958860994301,2.7071636686644363,2024-10-01 22:10:38
0,0,0.28505527829750765,2.6923627522171594,2024-10-01 22:10:38
0,0,0.28601036170689775,2.682834790433825,2024-10-01 22:10:38
0,0,0.28970763217122564,2.658299763591427,2024-10-01 22:10:38
0,0,0.28030645270897897,2.696671197051346,2024-10-01 22:10:38
0,0,0.28111054370377486,2.6755802414109193,2024-10-01 22:10:38
0,0,0.2782196963999001,2.703440288381271,2024-10-01 22:10:38
0,0,0.27966389035531847,2.7089833209242826,2024-10-01 22:10:38
0,0,0.28242182248666486,2.6993096462189023,2024-10-01 22:10:39
0,0,0.2816119485574096,2.6985253031398453,2024-10-01 22:10:39
0,0,0.2779265256811883,2.6886209499796587,2024-10-01 22:10:39
0,0,0.276887042219215,2.6929414873357436,2024-10-01 22:10:39
0,0,0.276256491263732,2.6848782871762302,2024-10-01 22:10:39
0,0,0.2798262169120911,2.6811222250396236,2024-10-01 22:10:39
